Doctor_ID,Name,Specialization,Phone,Email,Department,Years_Experience,Shift,Salary,Status
1332,Mary Curtis,Oncology,9412788210,fjones@example.com,Neuro,2,Night,138812,On Leave
1333,Zachary Fry,Pediatrics,2168524252,dunncharles@example.org,Neuro,25,Night,148905,On Leave
1334,Tammy Beasley,Cardiology,8101,lauren68@example.com,Cardio,21,Morning,52773,On Leave
1335,Ms. Laura Johnson,Neurology,3.88E+14,patrick66@example.org,Cardio,3,Evening,65254,Active
1336,Mr. John Cooper,Orthopedics,4.60E+12,cmanning@example.net,Cardio,9,Evening,123295,Active
1337,Phyllis Medina,Neurology,9955005589,sethchavez@example.com,Ortho,38,Morning,129229,Active
1338,Alex Allen,Cardiology,1.71E+13,hmendez@example.com,Neuro,36,Morning,176276,Active
1339,Sara Armstrong,Neurology,4.93E+13,peterschristopher@example.com,Pedia,21,Morning,185732,Active
1340,Kathryn Taylor,Orthopedics,4.01E+14,paulmiller@example.com,Onco,36,Night,125630,On Leave
1341,Jonathan Franco,Cardiology,8123407448,millerashley@example.com,Pedia,7,Morning,85707,Active
1342,Jennifer Ramos,Pediatrics,1.27E+13,rebecca77@example.com,Cardio,23,Evening,139853,On Leave
1343,Aaron Cobb,Orthopedics,5123788491,anolan@example.net,Cardio,10,Morning,55715,Active
1344,Joseph Phillips,Neurology,4.61E+12,sanchezcarlos@example.net,Cardio,28,Morning,97972,On Leave
1345,Jennifer Jones,Oncology,10071,andrew32@example.net,Pedia,38,Evening,168980,On Leave
1346,Tammy Strickland,Oncology,1.35E+15,dana97@example.net,Cardio,38,Morning,187580,On Leave
1347,Jennifer Harvey,Pediatrics,6306990766,ovega@example.org,Cardio,18,Night,60488,Active
1348,Donna Diaz,Neurology,8914778521,xking@example.com,Onco,39,Night,176684,On Leave
1349,Ryan Prince,Oncology,8.25E+12,crystalrandall@example.org,Pedia,5,Night,102505,Active
1350,Roberto Mclaughlin,Orthopedics,5.04E+13,millerbrian@example.org,Ortho,4,Morning,144106,On Leave
1351,Stephanie Vang,Orthopedics,3.53E+13,mgarcia@example.org,Neuro,19,Evening,102033,Active
1352,Susan Fischer,Neurology,1.32E+13,kevinanderson@example.com,Ortho,31,Night,162493,Active
1353,Gina Bell,Oncology,1.24E+13,johnsonkatherine@example.net,Onco,27,Evening,51796,Active
1354,Rachel Hayden DDS,Pediatrics,9.93E+14,pachecochristina@example.net,Cardio,15,Night,102851,Active
1355,Daisy Williams,Cardiology,6143,jacob24@example.net,Neuro,8,Evening,119918,On Leave
1356,Christopher Wallace,Oncology,1.61E+13,christopherbradley@example.com,Pedia,32,Evening,176527,Active
1357,Norma Morris,Oncology,4.25E+14,hevans@example.com,Pedia,3,Night,106980,On Leave
1358,Jessica Jones,Oncology,4.55E+14,robert29@example.net,Cardio,28,Evening,85904,On Leave
1359,Latoya Thomas,Orthopedics,2548150868,knunez@example.com,Neuro,20,Evening,157589,On Leave
1360,Brittany Rangel,Oncology,6976206694,gonzalezmatthew@example.net,Onco,16,Morning,193770,On Leave
1361,Debra Johnson,Orthopedics,4.90E+14,nritter@example.org,Ortho,29,Evening,161653,On Leave
1362,Johnny Johnson,Oncology,6.87E+14,uburton@example.org,Ortho,21,Evening,83309,On Leave
1363,Jason Steele,Neurology,7.76E+14,meghanrodriguez@example.org,Pedia,7,Night,74893,On Leave
1364,Randy Baker,Pediatrics,2348445631,katie62@example.com,Cardio,14,Night,164099,On Leave
1365,Anita Ali,Oncology,10379,hayeslarry@example.org,Cardio,12,Evening,165167,Active
1366,Louis Coleman,Pediatrics,4444714056,garciaandrea@example.org,Cardio,19,Evening,192573,Active
1367,Kimberly Middleton,Pediatrics,6188011568,shannonwells@example.org,Neuro,33,Evening,141280,On Leave
1368,Shawn Stokes,Neurology,8.81E+13,zbaxter@example.com,Pedia,11,Night,170709,On Leave
1369,Frances Bright,Neurology,6.78E+13,jade18@example.com,Pedia,27,Morning,152390,Active
1370,Trevor Guzman,Cardiology,2.36E+13,andersonjoel@example.com,Onco,35,Morning,55149,Active
1371,Rebecca Walters,Oncology,7769,jkaufman@example.net,Onco,2,Evening,136583,On Leave
1372,Maria Browning,Neurology,6.72E+13,harrythomas@example.com,Onco,39,Night,136389,Active
1373,Jennifer Smith,Oncology,2.61E+14,delacruzandrea@example.org,Neuro,21,Morning,185149,Active
1374,Tyler Cole,Oncology,2.83E+13,xwilson@example.net,Pedia,28,Evening,79753,On Leave
1375,Ryan Schmidt,Orthopedics,4.53E+13,adamcharles@example.com,Onco,15,Night,132622,Active
1376,Nathan Wheeler,Neurology,1.84E+15,fhudson@example.org,Neuro,4,Morning,135235,On Leave
1377,Andrew Dixon,Pediatrics,2.11E+12,monicahowell@example.net,Onco,22,Evening,150131,Active
1378,Tiffany Johnson,Orthopedics,5901,moorekevin@example.org,Neuro,7,Night,165627,On Leave
1379,Carolyn Scott,Orthopedics,1.81E+15,karenwilliams@example.org,Ortho,31,Night,193515,Active
1380,Deborah Jenkins,Neurology,4.05E+14,bwagner@example.com,Onco,26,Evening,181722,On Leave
1381,Keith Davis,Pediatrics,15699247319,stephen17@example.org,Pedia,15,Night,94043,Active
1382,Benjamin Cook,Pediatrics,1.63E+13,jason42@example.com,Ortho,33,Morning,138549,On Leave
1383,Corey Mullins,Orthopedics,1.29E+15,gravesnathaniel@example.org,Ortho,14,Evening,115276,On Leave
1384,Luke Morrow,Orthopedics,13762921771,stevepacheco@example.org,Pedia,1,Morning,168546,On Leave
1385,Sabrina Parker,Pediatrics,1.66E+14,scott20@example.net,Ortho,25,Evening,101903,Active
1386,Brenda Harris MD,Orthopedics,9588515567,rossdaniel@example.org,Cardio,12,Evening,75196,On Leave
1387,Anthony Sampson,Cardiology,1.00E+15,harrylindsey@example.net,Neuro,10,Night,111974,Active
1388,Edwin Mills,Pediatrics,3.64E+14,wtorres@example.net,Pedia,29,Morning,158172,Active
1389,William Williams,Cardiology,19819695072,maysjeff@example.org,Onco,27,Night,145142,On Leave
1390,John Cowan,Pediatrics,4053230853,deanna38@example.com,Cardio,25,Morning,185650,On Leave
1391,Daniel Trujillo,Cardiology,6719265248,laurachaney@example.net,Cardio,21,Morning,86443,Active
1392,Whitney Cannon,Neurology,8.77E+13,kathrynblake@example.com,Neuro,13,Night,195810,On Leave
1393,Jose Gill,Neurology,3938358603,margaret37@example.com,Ortho,14,Morning,167535,On Leave
1394,Ryan Willis,Pediatrics,1.27E+14,schultzpamela@example.org,Ortho,36,Evening,154398,Active
1395,Thomas Phillips,Orthopedics,1.27E+14,katherine54@example.org,Onco,10,Morning,143740,Active
1396,Alicia Howard,Cardiology,9.37E+14,ggonzalez@example.net,Pedia,17,Night,154595,Active
1397,Bethany James,Pediatrics,8.38E+14,crystal79@example.net,Cardio,8,Morning,92966,On Leave
1398,Lisa Castillo,Orthopedics,4.14E+13,wareronald@example.com,Neuro,32,Evening,58034,Active
1399,Sandra Olson,Neurology,7972060055,robinsonanthony@example.net,Neuro,34,Evening,95237,On Leave
1400,Morgan Sanders,Cardiology,3433596753,cwagner@example.org,Onco,22,Morning,154346,Active
1401,Jean Hess,Orthopedics,3.42E+12,erikascott@example.com,Pedia,28,Night,142424,On Leave
1402,Brian Anderson,Pediatrics,8.50E+13,kimtheresa@example.com,Onco,22,Morning,55218,Active
1403,Catherine Brown,Neurology,1.55E+13,kimberlywright@example.org,Ortho,9,Evening,193468,Active
1404,Nathan Griffin,Cardiology,18349517907,stanleyalan@example.com,Pedia,39,Morning,103881,On Leave
1405,John Gibson,Orthopedics,5.32E+13,parkermelissa@example.org,Onco,20,Night,163153,On Leave
1406,Cathy Rogers,Cardiology,1.37E+15,mosesvalerie@example.org,Ortho,17,Evening,82126,Active
1407,Amanda Patterson,Cardiology,9.69E+14,hickssamuel@example.org,Cardio,25,Night,103805,Active
1408,Mrs. Molly Allen,Cardiology,6948424807,reneebaldwin@example.net,Ortho,5,Evening,176504,On Leave
1409,Melissa Clark,Orthopedics,4287674663,vegasteven@example.com,Cardio,29,Evening,181404,On Leave
1410,Christie Shannon,Orthopedics,8143649322,briangutierrez@example.com,Pedia,13,Night,70731,Active
1411,Carrie Cox,Oncology,3.79E+14,icox@example.org,Ortho,30,Night,175366,Active
1412,Sandra Cardenas,Oncology,1.60E+13,bentleysarah@example.org,Pedia,31,Morning,70917,Active
1413,Kenneth Cross,Cardiology,2.84E+12,rachel67@example.org,Neuro,27,Evening,132713,On Leave
1414,Jason Miller,Neurology,5.78E+13,matthewkent@example.com,Pedia,8,Night,175888,On Leave
1415,Amy Miller,Neurology,7917742738,kristin91@example.org,Neuro,16,Evening,119014,On Leave
1416,Phillip Rhodes,Orthopedics,4.12E+14,gabriel60@example.com,Neuro,28,Morning,161258,Active
1417,Ashley Mcmahon,Cardiology,2.96E+12,maria73@example.net,Neuro,35,Morning,183500,Active
1418,Kaitlin Bailey,Pediatrics,1.85E+15,kayla01@example.org,Ortho,21,Night,73828,On Leave
1419,Kayla Patel,Neurology,6993514226,zmartinez@example.com,Pedia,18,Night,101051,On Leave
1420,Robert Lang,Orthopedics,4055116211,benjaminsalinas@example.org,Ortho,9,Night,114176,Active
1421,James Velazquez,Pediatrics,5.20E+12,speterson@example.org,Neuro,37,Evening,80538,On Leave
1422,Lisa Abbott,Pediatrics,1.67E+13,cking@example.org,Pedia,17,Evening,60123,On Leave
1423,Lisa Johnson,Oncology,6586138489,cheryl00@example.com,Neuro,30,Night,100853,Active
1424,Sara Richards,Cardiology,1.74E+15,award@example.net,Cardio,33,Night,67941,Active
1425,Amber Schneider,Cardiology,2367124955,shannon39@example.org,Onco,13,Evening,105483,On Leave
1426,Clayton Leonard,Neurology,1.68E+13,sean30@example.org,Onco,17,Morning,178148,On Leave
1427,Colleen Jones,Cardiology,6519060673,aaron94@example.com,Cardio,3,Morning,169814,On Leave
1428,Zachary Shaw,Cardiology,9587,tcox@example.net,Onco,5,Night,105107,On Leave
1429,Mitchell Miller,Cardiology,5742098684,jasonchristensen@example.net,Onco,23,Evening,110279,On Leave
1430,Megan Jenkins,Oncology,2487,andersonkeith@example.org,Pedia,16,Night,85688,Active
1431,Susan Mullins,Orthopedics,9963815172,johnnymiller@example.com,Pedia,32,Morning,191690,On Leave
1432,Amanda Moore,Cardiology,18843229586,zsmith@example.org,Onco,19,Morning,122242,Active
1433,Timothy Crosby,Cardiology,1.83E+15,alexshields@example.net,Pedia,8,Evening,191908,Active
1434,Steven Jones,Pediatrics,9.15E+13,fthompson@example.net,Ortho,26,Night,112067,On Leave
1435,Valerie Howe,Cardiology,7.68E+14,marshrobert@example.org,Ortho,14,Morning,156901,On Leave
1436,Sara Thompson,Pediatrics,4.94E+14,andrewmiller@example.net,Neuro,5,Night,159757,On Leave
1437,John White,Neurology,5.11E+13,raymondgloria@example.com,Ortho,25,Morning,187745,Active
1438,Benjamin Haley III,Oncology,9736288297,taylorhanson@example.org,Pedia,20,Night,92855,On Leave
1439,Paula Medina,Oncology,2066,ronaldgordon@example.net,Cardio,34,Morning,158763,On Leave
1440,Michael Morris,Oncology,5789950517,walkerkimberly@example.org,Ortho,34,Night,155696,Active
1441,James Miller,Orthopedics,4386950945,acox@example.com,Neuro,22,Evening,194154,On Leave
1442,Arthur Hicks,Cardiology,2272575120,fayers@example.org,Neuro,14,Evening,65833,Active
1443,James Ruiz MD,Oncology,9854642924,virginia48@example.net,Neuro,34,Morning,72696,On Leave
1444,Beverly Chung,Neurology,2.44E+14,obriencharles@example.org,Neuro,16,Night,57443,On Leave
1445,Michael Perry,Orthopedics,6568677884,sharplauren@example.com,Cardio,23,Evening,167653,Active
1446,Crystal Middleton,Cardiology,2.87E+12,collinsalexandra@example.com,Neuro,16,Night,129160,On Leave
1447,Madison Wyatt,Oncology,8667975173,hudsontamara@example.org,Pedia,26,Morning,193335,On Leave
1448,Patrick David,Neurology,1.39E+15,angelahodge@example.org,Ortho,38,Night,79194,Active
1449,Richard Pearson,Cardiology,2.34E+12,hmoore@example.com,Cardio,34,Morning,61594,Active
1450,Gabrielle Mora,Orthopedics,8549851418,tracey49@example.org,Cardio,18,Night,57601,Active
1451,Donald Young,Neurology,3593561475,jeremyarnold@example.org,Cardio,10,Evening,184949,On Leave
1452,Daniel Hamilton,Pediatrics,4954894120,gregoryestrada@example.org,Pedia,20,Evening,163139,Active
1453,Ryan Haas,Cardiology,2.49E+12,scott49@example.org,Cardio,14,Evening,113153,On Leave
1454,Tamara Huerta,Oncology,1.35E+14,dillon78@example.org,Neuro,4,Night,105189,On Leave
1455,John Baxter,Pediatrics,2.94E+12,brandonjackson@example.org,Cardio,16,Evening,193086,Active
1456,Mrs. Michelle Lopez,Oncology,19395022879,shawnhumphrey@example.com,Pedia,28,Evening,162437,On Leave
1457,Krista Morris,Oncology,1.88E+14,jasongonzalez@example.org,Neuro,24,Morning,140272,On Leave
1458,Michael Gonzalez,Neurology,5.54E+14,evan79@example.net,Cardio,21,Night,97293,On Leave
1459,Nicole Thornton,Pediatrics,4703938095,angela06@example.net,Onco,35,Morning,194932,Active
1460,Joseph Herrera,Oncology,6388429123,ashleybutler@example.com,Onco,33,Morning,100600,On Leave
1461,Rodney Williams,Pediatrics,8.25E+14,cynthia52@example.org,Pedia,16,Morning,168432,On Leave
1462,Michael Herrera,Orthopedics,8.42E+12,andradetina@example.com,Ortho,4,Night,108248,On Leave
1463,Crystal Davis,Neurology,8.82E+14,scott94@example.com,Cardio,26,Evening,167449,On Leave
1464,Christopher Foster,Cardiology,6.94E+13,ytorres@example.com,Onco,39,Morning,188781,Active
1465,Kristina Sanchez,Pediatrics,1.80E+13,jesus14@example.com,Pedia,13,Night,91076,On Leave
1466,Lisa Jackson,Cardiology,6.51E+12,justin86@example.net,Pedia,26,Night,99438,On Leave
1467,Michael Stevens,Orthopedics,6.37E+12,rushjeffrey@example.org,Neuro,14,Morning,105255,Active
1468,Nicole Smith,Pediatrics,4.38E+12,michael73@example.com,Cardio,21,Evening,151652,Active
1469,Travis Gutierrez,Neurology,13538002277,harrisonzachary@example.com,Cardio,21,Night,188057,Active
1470,Laura Weaver,Cardiology,6.80E+14,charlesking@example.com,Pedia,5,Morning,102040,On Leave
1471,Amanda Gonzalez,Oncology,3218729343,suarezsierra@example.com,Cardio,15,Evening,118188,On Leave
1472,Carla Gibbs,Cardiology,3007965627,hernandezjonathan@example.com,Ortho,33,Night,181486,On Leave
1473,William Evans,Oncology,4.81E+12,olopez@example.com,Pedia,14,Night,170325,On Leave
1474,Daniel Murray,Pediatrics,4.65E+12,mayryan@example.net,Ortho,15,Night,79294,Active
1475,Kathryn Rivera,Orthopedics,6.56E+13,melissacruz@example.net,Pedia,13,Night,129302,On Leave
1476,Brenda Yates,Pediatrics,2762295074,mathisnancy@example.org,Onco,22,Morning,104139,On Leave
1477,Timothy Ellis,Cardiology,6.00E+14,aprilcannon@example.net,Cardio,8,Evening,97307,On Leave
1478,Stephanie Mullins,Orthopedics,5018686026,lori45@example.com,Cardio,1,Night,196661,On Leave
1479,Mckenzie Hill,Oncology,1.95E+15,suzannenichols@example.org,Ortho,26,Evening,134139,Active
1480,Michelle Bell,Orthopedics,1.33E+14,thodges@example.net,Ortho,16,Morning,141275,Active
1481,Nathan Williams,Neurology,4.11E+12,amber85@example.org,Neuro,15,Night,194471,On Leave
1482,Frank Chavez,Neurology,6067333017,donnasnyder@example.com,Onco,39,Night,171607,Active
1483,Darrell Marshall,Neurology,8.21E+12,whiteheadsara@example.net,Onco,15,Morning,146189,Active
1484,Mr. James Mendoza MD,Neurology,4875550325,sgolden@example.net,Cardio,19,Evening,161390,Active
1485,Amanda Bradshaw,Cardiology,5978829562,crystal22@example.net,Onco,31,Night,166199,Active
1486,Jenny Martin,Pediatrics,9828085368,choistephanie@example.com,Onco,9,Morning,175950,Active
1487,Laurie Davis,Neurology,3.64E+13,lmiller@example.net,Cardio,2,Night,102850,On Leave
1488,Gregory Schneider,Orthopedics,1.91E+15,lisayoung@example.org,Ortho,26,Night,136920,Active
1489,Donna Oliver,Neurology,7.41E+14,louiswalker@example.org,Ortho,30,Evening,63134,Active
1490,Nathaniel Marshall,Neurology,2026972651,leesusan@example.org,Ortho,3,Evening,183479,Active
1491,Brandon Adams,Neurology,8098789253,thompsondawn@example.org,Pedia,38,Morning,94640,Active
1492,Barbara Krause,Orthopedics,1.32E+14,gonzalezjeffrey@example.org,Ortho,24,Morning,158732,On Leave
1493,Anne Kelly,Orthopedics,1.51E+15,donald14@example.net,Neuro,9,Evening,103971,Active
1494,Christopher Taylor,Oncology,6904151811,cynthiawang@example.net,Pedia,7,Morning,99708,On Leave
1495,Sherry Gomez,Neurology,6057193853,lambertsteven@example.org,Neuro,28,Evening,172492,Active
1496,Daniel Ramirez,Neurology,5.63E+13,clifford05@example.org,Cardio,25,Evening,124907,On Leave
1497,Patty Huang,Neurology,4.93E+14,sandra29@example.com,Ortho,3,Morning,165468,Active
1498,Becky Harrison,Pediatrics,3614727890,adavis@example.net,Pedia,8,Night,86986,On Leave
1499,Anthony Johnson,Pediatrics,1579,zphillips@example.net,Cardio,27,Evening,111088,On Leave
