Staff_ID,Name,Role,Department,Shift,Phone,Email,Salary,Hire_Date,Status
8712,Jennifer Schroeder,Pharmacist,Pedia,Morning,7092702727,qscott@example.com,74762,12/17/2020,Resigned
8713,Richard Bullock,Receptionist,Onco,Night,291.579.1077x757,cwilson@example.org,54073,6/2/2022,Active
8714,John Baker,Technician,Pedia,Night,2445038500,carterrobert@example.net,63227,7/18/2025,Active
8715,Melissa Obrien,Receptionist,Neuro,Morning,001-527-585-3341x9519,osborneamy@example.com,55241,6/20/2023,Active
8716,Stephanie Valencia,Receptionist,Cardio,Night,+1-546-679-1990x71787,jessica63@example.net,44002,9/24/2023,Resigned
8717,Matthew Roy,Receptionist,Cardio,Night,001-696-827-1419,oromero@example.com,41085,1/8/2024,Active
8718,Jessica Mahoney,Technician,Cardio,Morning,436.812.8213x88205,dberg@example.org,69770,9/17/2025,Active
8719,Taylor Campbell,Receptionist,Ortho,Evening,+1-873-293-7765x29120,wyatt24@example.com,28670,4/7/2023,Resigned
8720,Kathy Gonzalez,Technician,Onco,Morning,6588610160,kennedythomas@example.org,33000,2/11/2021,Resigned
8721,Timothy Figueroa,Cleaner,Neuro,Night,001-599-467-7964x4756,daniel14@example.org,47533,3/5/2021,Resigned
8722,James Smith,Technician,Onco,Evening,001-870-725-7361x008,brittany86@example.com,31374,9/30/2022,Active
8723,Jenna Day,Technician,Onco,Night,001-476-644-4981,kelleychristina@example.com,74123,7/27/2021,Active
8724,Laura Harrell,Cleaner,Neuro,Evening,-9469,ecook@example.com,47847,8/3/2025,Active
8725,Sara Mitchell,Receptionist,Onco,Morning,373-340-3460,lindsay41@example.org,23540,4/12/2021,Active
8726,Michelle White,Cleaner,Onco,Night,829-430-0148x556,michael74@example.net,38423,2/1/2023,Active
8727,Scott King,Nurse,Cardio,Night,873-553-9859x8018,yellis@example.net,35117,8/4/2024,Active
8728,Tiffany Roberts,Pharmacist,Cardio,Morning,670.485.5709,jennifer30@example.com,30171,10/18/2021,Resigned
8729,Austin Pittman,Cleaner,Cardio,Night,001-321-749-4874,kimberlyrobinson@example.net,39897,11/6/2020,Active
8730,Audrey Richards,Technician,Onco,Evening,(477)689-9252x5766,reyeschristopher@example.com,26224,9/24/2021,Resigned
8731,Michael Gordon,Cleaner,Onco,Night,207.433.8209x4397,tracy52@example.com,41923,9/28/2024,Active
8732,Jacob Raymond,Cleaner,Cardio,Evening,001-500-551-8706x2991,nicholas86@example.net,45338,5/1/2024,Resigned
8733,Molly Carey DVM,Cleaner,Pedia,Morning,539-906-7922x022,veronica42@example.com,23065,8/9/2024,Active
8734,Shannon Graham,Pharmacist,Cardio,Evening,001-369-535-4937,brownmichael@example.com,47985,12/29/2021,Resigned
8735,Melanie Suarez,Technician,Neuro,Night,808.754.8948,btucker@example.org,64357,1/16/2025,Active
8736,Michael Henry,Pharmacist,Pedia,Morning,625.360.2675x93748,kenneth14@example.com,40185,12/26/2022,Active
8737,Latasha Stevenson,Cleaner,Ortho,Evening,+1-381-842-7014x9384,brenda44@example.com,34171,5/11/2021,Resigned
8738,Andrew Wilson,Cleaner,Ortho,Evening,+1-790-325-2823x88555,whiteregina@example.com,73164,5/29/2023,Active
8739,Stephen Mills,Cleaner,Pedia,Morning,001-437-847-2015x884,katherinemason@example.net,44988,6/26/2022,Resigned
8740,John Wilson,Technician,Neuro,Evening,439.247.0105x38848,barnesdavid@example.net,56942,10/28/2022,Active
8741,Manuel Johnson,Cleaner,Pedia,Morning,-1174,patricia55@example.net,43851,4/16/2021,Resigned
8742,Jessica Cooper,Technician,Onco,Night,807.208.3797,btorres@example.net,40781,6/18/2021,Resigned
8743,Richard Welch,Receptionist,Neuro,Morning,+1-582-454-3935x16783,hweaver@example.net,43199,3/10/2025,Resigned
8744,Lori White,Receptionist,Cardio,Evening,(611)845-6482,logan06@example.com,30895,3/23/2022,Resigned
8745,Corey Griffin,Cleaner,Ortho,Evening,578-614-2581x008,uholmes@example.net,36081,3/28/2023,Active
8746,Alex Collier,Nurse,Ortho,Morning,(614)831-6033,hartmansamantha@example.com,32750,4/14/2024,Active
8747,Patrick Williams,Nurse,Neuro,Evening,(761)389-6022x6232,qsnyder@example.com,63239,3/17/2024,Resigned
8748,Michael Young,Pharmacist,Cardio,Evening,(745)495-7124x4892,berryheather@example.net,31839,6/28/2021,Resigned
8749,Logan Estrada,Nurse,Pedia,Night,(924)415-7757,davidjones@example.org,27661,10/16/2021,Active
8750,Austin Reed,Pharmacist,Onco,Evening,3009542841,millertamara@example.com,37601,11/24/2023,Active
8751,Jo Hunt,Technician,Neuro,Morning,+1-228-778-3955x20885,georgeadams@example.org,77451,3/14/2025,Resigned
8752,Blake Boone,Pharmacist,Pedia,Evening,(501)683-6964x42224,charles00@example.org,62138,12/29/2022,Active
8753,Carrie King,Cleaner,Pedia,Morning,-10848,nbrock@example.com,67581,1/31/2021,Active
8754,Corey Hill,Cleaner,Ortho,Night,(927)894-3429,steven08@example.com,29069,7/1/2024,Active
8755,Linda Ward,Nurse,Onco,Evening,397.579.8171x34984,ortiztyler@example.com,54106,11/28/2022,Active
8756,Christine Reid,Nurse,Cardio,Morning,851-651-4213x912,zfowler@example.net,40578,11/11/2023,Resigned
8757,Kendra Ball,Nurse,Ortho,Night,+1-617-758-6757x5484,loganmartinez@example.com,46569,9/18/2021,Resigned
8758,Lauren Barnes,Cleaner,Onco,Night,6013410736,cookemaria@example.org,34531,1/27/2023,Resigned
8759,Daniel Long,Nurse,Ortho,Morning,660.694.0942x39833,ejohnson@example.com,68010,11/13/2022,Resigned
8760,Todd Reed,Cleaner,Ortho,Morning,935.637.8366x53258,jessica41@example.org,36077,8/12/2024,Resigned
8761,Steve Castillo,Technician,Onco,Evening,826-300-7135x028,gonzalesjane@example.net,47307,5/3/2024,Active
8762,William Ortiz,Receptionist,Neuro,Morning,832.619.5997x4378,briantorres@example.org,57221,2/23/2023,Resigned
8763,Heather Wilson,Technician,Cardio,Morning,+1-233-943-8585x3178,tburch@example.org,64569,7/9/2024,Active
8764,Thomas Mccormick,Cleaner,Ortho,Evening,773.837.5164x931,smithseth@example.net,26453,8/15/2021,Active
8765,Destiny Miles MD,Cleaner,Ortho,Morning,915.496.2489,john60@example.net,54502,8/30/2024,Resigned
8766,Alyssa Peterson,Nurse,Onco,Evening,295-447-5898,jacquelinemccormick@example.org,41492,12/14/2023,Resigned
8767,Carrie Ho,Nurse,Pedia,Night,783.509.3487x230,ronaldsmith@example.com,76556,3/2/2022,Resigned
8768,Bethany Green,Pharmacist,Ortho,Evening,(294)932-5401x84661,kelly30@example.com,67768,10/30/2022,Active
8769,Danielle Hart,Pharmacist,Cardio,Evening,488-951-8679x7245,larry95@example.net,27174,3/6/2024,Resigned
8770,Ryan Barron,Nurse,Ortho,Morning,001-576-528-0852x0674,emilymorales@example.com,75628,1/7/2023,Active
8771,Cynthia Peters,Nurse,Onco,Night,001-733-214-1224x356,shelby87@example.org,71182,11/8/2020,Active
8772,Jennifer Collins,Cleaner,Onco,Night,237-991-7564x9681,zwhite@example.com,70929,5/16/2024,Active
8773,Amy Poole,Cleaner,Ortho,Evening,001-412-790-0293x661,codymarshall@example.org,22125,8/24/2021,Active
8774,Joseph Ramsey,Technician,Pedia,Morning,771.289.6016x7940,sgarcia@example.net,33161,1/22/2023,Active
8775,Jonathan Valdez,Cleaner,Pedia,Evening,814-857-7995x7043,kimberly01@example.org,49767,3/13/2022,Resigned
8776,Sandra Hunter,Technician,Pedia,Evening,(881)967-0007x55062,adamsjames@example.com,74059,4/27/2021,Resigned
8777,Carla Hill,Receptionist,Ortho,Morning,001-760-702-2935,thomas23@example.com,29940,2/22/2024,Resigned
8778,Dawn Foster,Nurse,Neuro,Night,2336241600,ericmitchell@example.org,68095,7/2/2021,Resigned
8779,Nicholas Davis,Cleaner,Pedia,Night,979.662.5009x001,annetteroberts@example.com,58886,9/10/2025,Resigned
8780,Richard Medina,Pharmacist,Cardio,Morning,+1-526-292-7127x170,victoriahoward@example.net,79067,5/17/2025,Active
8781,Cassidy Bullock,Receptionist,Neuro,Morning,(584)514-3099,lmorris@example.com,60911,4/22/2023,Resigned
8782,Lindsey James,Pharmacist,Onco,Morning,2328804719,msmith@example.com,44953,3/24/2021,Active
8783,Cynthia Poole,Technician,Pedia,Night,293-474-6047x28760,robin42@example.com,61854,4/7/2024,Active
8784,Juan Miller,Cleaner,Neuro,Night,221.692.5458x86812,amandaferguson@example.net,77229,5/25/2021,Active
8785,Timothy Coleman,Pharmacist,Onco,Evening,001-578-251-2537x856,landryterry@example.com,61318,11/1/2021,Active
8786,Aaron Hughes,Technician,Onco,Night,935.662.0043,christinamonroe@example.com,65566,3/27/2023,Active
8787,Nicole Rodriguez,Pharmacist,Onco,Night,001-968-417-8757x4235,smithdanny@example.net,64941,11/9/2020,Active
8788,Logan Bird,Technician,Neuro,Morning,+1-599-544-6097x995,anitakelly@example.net,39564,12/8/2022,Active
8789,Christopher Garrett,Pharmacist,Ortho,Evening,7022213335,lindsaywells@example.net,27589,11/9/2022,Active
8790,Robert Huerta,Receptionist,Pedia,Night,983-765-8827x24549,aaronhall@example.net,35567,8/22/2025,Resigned
8791,Wesley Guerrero,Technician,Cardio,Night,368-259-9905,linda43@example.org,45826,4/25/2021,Active
8792,Amber Schaefer,Pharmacist,Pedia,Evening,4152249727,ureed@example.net,71055,7/30/2024,Active
8793,Michael Thomas,Technician,Neuro,Night,(996)698-4170x6392,andrewholloway@example.com,71204,1/22/2024,Resigned
8794,Crystal Hill,Technician,Onco,Morning,(647)206-6008x418,teresa73@example.com,44693,9/7/2023,Active
8795,Sandra Johnston,Cleaner,Onco,Night,(216)361-2649x221,philipdavenport@example.net,60092,9/28/2020,Resigned
8796,Jamie Warren,Receptionist,Onco,Night,-5299,michael97@example.com,63488,12/21/2023,Active
8797,Catherine Jenkins,Pharmacist,Pedia,Night,001-363-599-7495x5248,jennifer53@example.com,24715,1/8/2021,Resigned
8798,Robert Pham,Receptionist,Pedia,Evening,(603)852-1417,edwinjohnson@example.net,29373,4/13/2025,Active
8799,Eric Smith,Receptionist,Neuro,Night,246-654-9725x199,taylorgloria@example.net,49180,1/3/2024,Resigned
8800,Anthony Ewing,Nurse,Onco,Night,573-413-6230,kayla47@example.org,34354,4/18/2021,Active
8801,Kristen Stevens,Technician,Ortho,Evening,843-345-7033x8595,jcarter@example.org,21387,10/1/2022,Resigned
8802,Luke Rogers,Cleaner,Onco,Night,(871)227-6303x668,wesleymorris@example.net,25863,3/23/2024,Resigned
8803,Timothy Padilla,Pharmacist,Onco,Evening,7259343797,cooperelizabeth@example.org,53912,1/26/2022,Active
8804,Andrea Jones,Cleaner,Cardio,Morning,639.787.6576,glovermatthew@example.net,73661,1/20/2022,Resigned
8805,Angel Robinson,Technician,Neuro,Night,001-389-288-7368,guerrajennifer@example.net,53003,1/15/2021,Active
8806,John Zimmerman,Cleaner,Ortho,Evening,466.930.5461,david70@example.org,68624,9/12/2022,Active
8807,Diana Clark,Pharmacist,Pedia,Evening,(587)884-4262x307,michaelbarnes@example.org,36190,6/25/2024,Active
8808,Brian Lyons,Pharmacist,Ortho,Night,5594754259,smithchristopher@example.org,42920,10/22/2020,Active
8809,Jennifer Schmidt,Cleaner,Pedia,Night,987.389.7423,gabrielfriedman@example.net,43768,5/10/2024,Resigned
8810,Ryan Reed,Technician,Neuro,Morning,838.339.4529x404,contrerasmadison@example.com,31698,11/21/2023,Active
8811,Amy Garcia,Technician,Onco,Night,001-522-250-9281x658,gayjennifer@example.com,50691,10/20/2021,Resigned
8812,Jason Peterson,Nurse,Ortho,Morning,354.671.0555x29667,smithkim@example.com,54861,12/17/2020,Active
8813,Jacob Hansen,Cleaner,Cardio,Night,274.670.3930,alvarezevan@example.org,50640,11/30/2020,Active
8814,Bethany Knight,Receptionist,Ortho,Morning,5737174164,rebeccasexton@example.org,66739,8/3/2025,Active
8815,Patrick Moore,Cleaner,Ortho,Night,(428)468-6894x369,woodrachel@example.org,74791,7/20/2024,Active
8816,Anna Evans,Cleaner,Pedia,Night,336-203-2017x9288,ricky53@example.net,58651,5/4/2023,Active
8817,Roberto Pena,Cleaner,Ortho,Evening,+1-838-492-2844x60044,victoraustin@example.com,63168,2/3/2022,Active
8818,Kimberly James,Cleaner,Cardio,Night,001-495-591-1759x11198,hammondallen@example.org,64548,11/7/2023,Active
8819,Robert Carney,Technician,Neuro,Evening,9673481221,rodriguezmichael@example.net,22355,10/1/2021,Resigned
8820,Alejandro Jenkins,Nurse,Ortho,Morning,-3937,samanthadougherty@example.net,31179,12/31/2020,Resigned
8821,Heidi Odonnell,Cleaner,Cardio,Night,(935)875-9009x71316,erikcarter@example.org,48402,4/10/2022,Active
8822,Erin Carter,Nurse,Pedia,Morning,551.431.5958,aguilarmatthew@example.net,75369,11/26/2023,Active
8823,John Flores,Pharmacist,Neuro,Evening,(990)405-3434x3973,kevinjohnson@example.org,57965,11/25/2022,Active
8824,Christopher Knapp,Technician,Onco,Morning,001-696-675-3654x9894,calderonjeremy@example.net,24637,2/27/2022,Active
8825,Charles Brown,Pharmacist,Cardio,Night,+1-297-496-7669x968,edgar51@example.org,57113,12/4/2024,Active
8826,Tammy Ayers,Receptionist,Onco,Morning,827.349.2485x496,colliersarah@example.com,77194,7/14/2024,Resigned
8827,Annette Trevino,Pharmacist,Pedia,Morning,541-895-5161x83867,sheila86@example.com,77970,11/25/2022,Resigned
8828,Zachary Arellano,Pharmacist,Cardio,Evening,+1-537-801-1528x810,maryschmitt@example.net,66249,9/10/2025,Resigned
8829,William Sherman,Pharmacist,Pedia,Evening,+1-511-215-1920x6200,scott50@example.net,51109,9/5/2025,Active
8830,Christopher Brown MD,Cleaner,Pedia,Evening,(490)362-0799,denise85@example.net,66239,10/5/2024,Resigned
8831,Steven Becker,Cleaner,Neuro,Morning,(892)992-6397x8777,xlynch@example.com,57309,11/19/2021,Resigned
8832,Johnny Ochoa,Technician,Neuro,Night,577-346-2157x256,jennifer37@example.com,58096,2/24/2022,Active
8833,Sheila Olson,Technician,Onco,Evening,+1-282-471-1578x9382,hermanleon@example.com,54683,1/7/2023,Resigned
8834,Matthew Blake,Receptionist,Cardio,Evening,831-385-6711x7735,morrisgary@example.com,66008,12/23/2023,Resigned
8835,Thomas Murphy,Technician,Pedia,Evening,944.969.2739x22813,lpowers@example.com,53050,12/9/2022,Resigned
8836,Sarah Serrano,Nurse,Pedia,Morning,-9117,brooksdenise@example.org,21896,5/5/2023,Active
8837,Rose Marshall,Receptionist,Onco,Evening,614-218-4353,woodkenneth@example.com,75685,6/30/2024,Resigned
8838,Kimberly Johnson,Receptionist,Ortho,Evening,207-220-1290x80836,burkericky@example.com,47277,1/10/2024,Resigned
8839,Aaron Scott,Technician,Neuro,Morning,550.292.6024x4390,rodrigueztodd@example.net,53104,9/22/2020,Resigned
8840,Christina Garrett,Pharmacist,Cardio,Evening,865-902-6328x69859,fhansen@example.net,37092,6/12/2022,Active
8841,Manuel Hernandez,Nurse,Cardio,Night,(633)759-8768,kdixon@example.org,41071,12/14/2022,Active
8842,Brandon Robinson,Pharmacist,Neuro,Morning,+1-319-891-9917x45555,dclayton@example.org,65651,9/15/2022,Resigned
8843,Katrina Hampton,Cleaner,Onco,Morning,922-856-5995,christophermurray@example.com,56272,2/2/2022,Active
8844,Joseph Cole,Cleaner,Onco,Evening,527-203-0593x90105,tammy75@example.org,51316,12/16/2022,Active
8845,Krista Mcmillan,Pharmacist,Cardio,Night,001-541-920-6854,lawrencetracy@example.net,65110,9/5/2021,Active
8846,Latoya Palmer,Nurse,Cardio,Night,981-959-1827x924,rcannon@example.net,61933,4/30/2021,Active
8847,Nina Mayer,Receptionist,Cardio,Night,4322497100,tammy67@example.org,43276,3/28/2024,Active
8848,Sarah Flynn DVM,Technician,Onco,Morning,+1-202-353-8930x87944,katherine14@example.com,52607,7/30/2021,Active
8849,Kathryn Gibson,Pharmacist,Pedia,Evening,(842)449-0542x406,robert48@example.net,64207,11/13/2020,Active
8850,Kimberly Vaughn,Cleaner,Ortho,Evening,589.769.3457,gbrown@example.net,51309,12/17/2020,Resigned
8851,William Alvarado,Nurse,Cardio,Morning,+1-796-950-0235x19053,hansenlaurie@example.com,27626,1/11/2024,Active
8852,Kyle Chase,Nurse,Onco,Evening,+1-979-913-1289x0403,jperez@example.net,49475,8/5/2022,Active
8853,Austin Blackwell,Nurse,Neuro,Morning,419-979-4321x1043,erika43@example.org,33089,8/12/2021,Resigned
8854,Jennifer Bennett,Cleaner,Onco,Night,337.749.9677x1417,stephen93@example.com,60868,1/16/2022,Resigned
8855,Mary Cunningham,Cleaner,Onco,Morning,9908374209,jose87@example.com,77862,2/10/2023,Active
8856,Amber Baker,Technician,Onco,Night,848-980-9488,smay@example.org,23649,12/24/2023,Active
8857,Richard Howard,Technician,Cardio,Morning,(396)591-9854x3119,fspencer@example.org,52640,6/4/2025,Active
8858,Ryan Hernandez,Cleaner,Cardio,Evening,878.795.9336x626,wilsonrandall@example.org,46968,12/23/2021,Active
8859,Ashley Choi,Technician,Neuro,Evening,760.793.0442,debraware@example.org,42467,9/3/2025,Active
8860,Jonathan Thompson,Nurse,Cardio,Night,+1-833-250-7593x41909,tiffanyolson@example.com,71560,5/13/2024,Resigned
8861,Jordan Newman,Pharmacist,Cardio,Morning,001-794-324-8018x965,gomezjulie@example.com,26983,6/12/2022,Resigned
8862,Dakota Smith,Nurse,Pedia,Morning,(526)697-3940x0598,fgonzalez@example.org,22838,12/4/2023,Active
8863,Ashley Shields,Cleaner,Neuro,Morning,796.678.0059x9464,christopher68@example.net,37849,10/16/2020,Active
8864,Jacqueline Werner,Nurse,Cardio,Morning,(528)822-3456,carterseth@example.com,30744,1/16/2022,Active
8865,Hannah King,Nurse,Cardio,Morning,+1-622-637-9088x3747,vaughansonya@example.net,41269,3/9/2023,Active
8866,Michael Garner,Cleaner,Ortho,Evening,506.461.4073,christy67@example.net,60359,8/4/2022,Active
8867,Casey Martinez,Receptionist,Ortho,Night,477.352.6580x730,fuenteskayla@example.com,25891,3/20/2021,Resigned
8868,Edward Lopez,Pharmacist,Neuro,Evening,(430)268-9602,jbrown@example.net,24576,12/7/2020,Active
8869,Lindsey Calderon,Pharmacist,Onco,Evening,7756366365,sjohnson@example.net,62037,2/21/2023,Active
8870,Amanda Thompson,Receptionist,Cardio,Morning,523.838.7588,gregoryfisher@example.org,39359,5/18/2022,Resigned
8871,Bonnie Williams,Technician,Cardio,Night,731.826.1046x7125,samuel69@example.org,53843,6/27/2024,Resigned
8872,Dawn Brown,Receptionist,Pedia,Night,001-403-428-9378x16238,ramirezmonica@example.org,71335,1/9/2024,Resigned
8873,Rodney Hutchinson,Nurse,Cardio,Evening,+1-462-572-5707x509,karen03@example.org,70279,11/8/2024,Active
8874,Mrs. Alyssa Jones,Pharmacist,Cardio,Evening,001-655-686-2277,beckerjonathan@example.com,41836,11/22/2022,Active
8875,Brenda Curtis,Technician,Ortho,Night,001-835-234-0689x2600,jocelyn34@example.com,24015,6/26/2023,Active
8876,Adrian Jordan,Receptionist,Cardio,Evening,292.680.2067x57770,vbaker@example.com,74644,12/10/2021,Active
8877,Corey Moore,Receptionist,Pedia,Evening,638.639.7805x99558,jonathan80@example.com,37661,7/22/2023,Resigned
8878,Michael Simmons,Technician,Neuro,Morning,934-300-8757x5604,iparker@example.com,58075,10/13/2020,Resigned
8879,Stephen Jones,Cleaner,Cardio,Night,+1-672-633-6980x32107,melissashelton@example.net,56295,4/13/2025,Active
8880,Rachel Coleman,Nurse,Ortho,Night,254.640.6597x540,ireid@example.org,35234,6/9/2021,Resigned
8881,Megan Simmons,Technician,Pedia,Evening,793-800-7094x42551,jcox@example.org,24361,6/11/2022,Resigned
8882,Jason Olson DDS,Cleaner,Cardio,Morning,2348182203,martinezmonica@example.net,30441,11/8/2022,Active
8883,Cindy Dawson,Receptionist,Ortho,Night,606.587.0419x36449,gregory32@example.org,21201,1/10/2025,Active
8884,Mark Jones,Cleaner,Cardio,Evening,001-791-897-4204x279,matthew41@example.com,58224,12/12/2021,Resigned
8885,Bryan Oneal,Receptionist,Ortho,Evening,642-730-1195,andersonjuan@example.com,77877,12/19/2023,Resigned
8886,Richard Gray,Receptionist,Onco,Night,(812)886-0552,jeffreyfleming@example.net,44786,6/11/2025,Resigned
8887,David Austin,Cleaner,Neuro,Evening,+1-449-296-9213x20123,obentley@example.com,58336,2/9/2025,Resigned
8888,Nicholas Dixon,Pharmacist,Onco,Morning,(524)237-1620,jimenezjudith@example.net,52908,7/30/2023,Active
8889,Renee Jones,Nurse,Onco,Morning,(618)977-2669x800,mandy94@example.org,59452,11/7/2020,Active
8890,Dana Dickson,Cleaner,Neuro,Evening,(684)805-8515,brian53@example.org,65575,10/3/2023,Active
8891,Eric Oconnell,Cleaner,Pedia,Evening,+1-963-447-3053x464,nicholas71@example.net,28864,12/1/2021,Active
8892,Samuel Mejia,Pharmacist,Ortho,Evening,(774)655-0670x9375,johnsonchristina@example.net,58838,5/7/2025,Active
8893,James Khan,Pharmacist,Pedia,Evening,972.271.8635x43131,mmcdaniel@example.com,50488,10/23/2021,Resigned
8894,Samantha Norman,Pharmacist,Neuro,Evening,-2069,annadavis@example.com,37189,1/4/2021,Active
8895,Amanda Jones,Pharmacist,Pedia,Evening,241.706.3827x895,wilsonandrew@example.com,73914,7/27/2023,Active
8896,Brian Nielsen,Pharmacist,Onco,Evening,292.866.1165,ryanjulie@example.net,47455,4/8/2024,Resigned
8897,Marc Evans,Receptionist,Pedia,Evening,535.968.2218x71550,bgood@example.org,45776,5/2/2025,Active
8898,Danny Hernandez,Nurse,Pedia,Night,252-920-0974x113,qdavenport@example.com,49895,4/8/2025,Active
8899,Luis Vance,Cleaner,Onco,Evening,967.331.0113x349,hillcassandra@example.com,48798,1/30/2021,Resigned
8900,Miss Nancy Wallace,Nurse,Neuro,Night,762.312.7399,marie42@example.org,20884,12/1/2023,Resigned
8901,Jacob Shelton,Pharmacist,Cardio,Night,(635)211-0775,william04@example.org,27907,2/16/2023,Resigned
8902,Shawn Riley,Pharmacist,Ortho,Evening,(552)796-0901x32872,ccox@example.net,76951,9/28/2020,Resigned
8903,Gary Cochran,Cleaner,Neuro,Night,001-959-950-1216x91329,jacob09@example.org,67295,5/10/2024,Active
8904,Timothy Irwin,Cleaner,Cardio,Night,337-911-7074x450,sharon23@example.org,28103,11/11/2020,Active
8905,Melanie Ortiz,Technician,Ortho,Evening,535-600-7432x91363,bryanerica@example.com,25269,7/15/2021,Active
8906,Richard Sanchez,Nurse,Neuro,Evening,306-661-1459,kevin95@example.org,72837,10/15/2020,Resigned
8907,Kevin Martinez,Pharmacist,Cardio,Night,305-228-5228x11922,garciadebra@example.org,55710,4/10/2025,Active
8908,Jeffery Pearson,Technician,Ortho,Evening,+1-636-233-2702x639,christianerickson@example.com,62348,1/16/2021,Resigned
8909,Devin Koch,Technician,Pedia,Night,(729)231-8892,samanthasmith@example.net,25798,8/29/2025,Active
8910,Jeffrey Burke,Technician,Onco,Night,+1-606-218-9584x1115,fbaker@example.org,39718,5/20/2023,Active
8911,Nicholas Ward,Technician,Cardio,Night,3764273383,lewischristine@example.com,39735,7/13/2023,Resigned
8912,Tyler Smith,Technician,Neuro,Morning,331-319-4218,vpadilla@example.com,29644,6/9/2024,Active
8913,Kathryn Glenn,Receptionist,Cardio,Night,246-964-2604x12536,thomas94@example.com,42448,10/6/2021,Resigned
8914,Scott Horton,Receptionist,Ortho,Morning,995.830.4658,wangjennifer@example.com,31262,2/9/2025,Resigned
8915,Maria Mcdonald,Receptionist,Neuro,Evening,001-797-819-2538x4850,josephjackson@example.net,25624,4/19/2024,Resigned
8916,Kelly Glass,Cleaner,Ortho,Night,856.965.2286,matthew68@example.net,66500,9/15/2023,Active
8917,Patricia Wilson,Receptionist,Onco,Evening,847.965.3729,davidfleming@example.com,75508,3/29/2022,Resigned
8918,Tyler Davis,Cleaner,Pedia,Morning,758.881.9091x6084,stonecarolyn@example.com,47993,11/16/2024,Resigned
8919,Thomas Harris,Receptionist,Ortho,Night,(360)338-2815,xalvarez@example.org,57017,9/27/2022,Resigned
8920,Maria Thompson,Receptionist,Pedia,Morning,001-993-881-9519x5588,william42@example.org,44512,3/17/2022,Resigned
8921,Greg Schmidt,Technician,Neuro,Morning,001-382-506-5887x5921,alexanderaaron@example.org,65039,5/13/2024,Resigned
8922,Jeffrey Silva,Cleaner,Neuro,Morning,001-501-969-6501x94985,nathan18@example.org,64779,3/26/2022,Active
8923,Carolyn Byrd,Receptionist,Pedia,Night,378.310.3984x934,shafferraven@example.org,50121,7/14/2021,Active
8924,Jeremy Gallegos,Technician,Onco,Night,(958)208-2896x47799,makaylajames@example.org,76477,6/26/2024,Active
8925,Sheryl Gamble,Technician,Pedia,Evening,5455624630,brianbright@example.org,46347,9/23/2021,Active
8926,Tiffany Key,Pharmacist,Neuro,Night,9573475813,gilbert25@example.org,56115,11/8/2022,Resigned
8927,Carrie Riley,Receptionist,Neuro,Evening,299-550-0593,tiffany50@example.com,20585,1/20/2023,Resigned
8928,Savannah Kaiser,Cleaner,Ortho,Night,(855)295-8189,wilcoxjared@example.com,42529,5/23/2024,Resigned
8929,Maureen Bell,Pharmacist,Pedia,Evening,+1-453-211-0752x567,angela50@example.org,37052,11/30/2020,Resigned
8930,Andrew Lee,Pharmacist,Onco,Evening,559-320-9569,kerrpaul@example.com,43348,5/13/2025,Resigned
8931,James Chambers,Receptionist,Onco,Morning,+1-236-467-4994x157,thomasmarsh@example.com,42795,1/30/2023,Resigned
8932,Brandon Moses,Receptionist,Ortho,Morning,001-214-768-4657x1809,nicole11@example.com,44747,5/27/2025,Active
8933,Kevin Johnson,Technician,Ortho,Evening,405.992.2706,jprince@example.org,70392,7/12/2021,Active
8934,Katrina Phillips,Cleaner,Neuro,Morning,(909)600-0035x7898,mullenerik@example.com,30369,7/22/2022,Resigned
8935,Mrs. Patricia Leonard,Receptionist,Onco,Night,5274348624,cprice@example.net,79869,1/5/2023,Active
8936,Jacob Dodson,Cleaner,Neuro,Night,959.567.1777,andersonjean@example.com,52435,6/7/2022,Resigned
8937,Christopher Harper,Technician,Pedia,Evening,551-409-6275x8476,johnsoncharlene@example.org,68637,11/3/2022,Active
8938,Charlene Estes,Nurse,Onco,Evening,+1-238-720-3284x2182,hernandezanita@example.com,22499,6/19/2025,Active
8939,Thomas Hill Jr.,Nurse,Ortho,Morning,001-877-918-9415x3311,jasonherman@example.net,77159,6/17/2023,Active
8940,Amy Thompson,Pharmacist,Onco,Night,522.747.0283x40333,mooredonald@example.org,66389,12/8/2021,Active
8941,Kimberly Sawyer,Nurse,Onco,Evening,476.216.9419x54489,bperez@example.com,68866,4/19/2022,Resigned
8942,Joshua Monroe,Nurse,Neuro,Night,-4556,vjohnson@example.com,70195,9/6/2021,Active
8943,Angela Hampton,Receptionist,Pedia,Night,001-487-892-3227x55568,lambertrebecca@example.com,76091,10/3/2023,Active
8944,Vanessa Edwards,Technician,Cardio,Night,(694)615-7086,annelopez@example.org,26815,9/19/2021,Resigned
8945,Joshua Moore,Technician,Onco,Evening,(771)850-0758x0079,suzanne37@example.com,65500,7/15/2023,Active
8946,Benjamin Golden,Technician,Cardio,Night,299-626-6357,larsoncatherine@example.com,61364,2/4/2022,Resigned
8947,Carol Robinson,Pharmacist,Pedia,Night,+1-816-501-5286x6689,dicksonbrandy@example.org,79687,9/17/2022,Resigned
8948,Dorothy Beard,Nurse,Ortho,Evening,(928)604-9263x88770,davidmanning@example.net,28805,2/9/2022,Resigned
8949,Dana Turner,Technician,Ortho,Evening,+1-880-624-3625x37378,josephjohnson@example.org,35644,3/25/2025,Active
